movieId,title,genres,genre_list,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,num_ratings,avg_rating
49286,"Holiday, The (2006)",Comedy|Romance,"['Comedy', 'Romance']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,3.21
49396,Tenacious D in The Pick of Destiny (2006),Adventure|Comedy|Musical,"['Adventure', 'Comedy', 'Musical']",0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,3.44
49530,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller', 'War']",0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,53,3.76
49649,Eragon (2006),Action|Adventure|Fantasy,"['Action', 'Adventure', 'Fantasy']",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,2.33
49651,Rocky Balboa (2006),Action|Drama,"['Action', 'Drama']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,3.32
49822,"Good Shepherd, The (2006)",Drama|Thriller,"['Drama', 'Thriller']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,3.14
49824,Dreamgirls (2006),Drama|Musical,"['Drama', 'Musical']",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,3.1
49932,Inland Empire (2006),Drama|Mystery|Thriller,"['Drama', 'Mystery', 'Thriller']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,6,3.67
50068,Letters from Iwo Jima (2006),Drama|War,"['Drama', 'War']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,17,3.71
50442,Alpha Dog (2007),Crime|Drama,"['Crime', 'Drama']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,3.12
50601,Bridge to Terabithia (2007),Adventure|Children|Fantasy,"['Adventure', 'Children', 'Fantasy']",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,2.78
50685,Waitress (2007),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,3.83
50794,Smokin' Aces (2006),Action|Crime|Drama|Thriller,"['Action', 'Crime', 'Drama', 'Thriller']",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,10,3.1
50872,Ratatouille (2007),Animation|Children|Drama,"['Animation', 'Children', 'Drama']",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,72,3.87
50912,"Paris, I Love You (Paris, je t'aime) (2006)",Romance,['Romance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,2.94
51077,Ghost Rider (2007),Action|Fantasy|Thriller,"['Action', 'Fantasy', 'Thriller']",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12,2.25
51080,Breach (2007),Drama|Thriller,"['Drama', 'Thriller']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8,3.56
51084,Music and Lyrics (2007),Comedy|Romance,"['Comedy', 'Romance']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,3.1
51086,"Number 23, The (2007)",Drama|Mystery|Thriller,"['Drama', 'Mystery', 'Thriller']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,14,2.93
51255,Hot Fuzz (2007),Action|Comedy|Crime|Mystery,"['Action', 'Comedy', 'Crime', 'Mystery']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,61,4.0
51412,Next (2007),Action|Sci-Fi|Thriller,"['Action', 'Sci-Fi', 'Thriller']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,14,2.82
51540,Zodiac (2007),Crime|Drama|Thriller,"['Crime', 'Drama', 'Thriller']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,38,3.71
51575,Wild Hogs (2007),Adventure|Comedy,"['Adventure', 'Comedy']",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.3
51662,300 (2007),Action|Fantasy|War|IMAX,"['Action', 'Fantasy', 'War', 'IMAX']",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,80,3.68
51709,"Host, The (Gwoemul) (2006)",Comedy|Drama|Horror|Sci-Fi|Thriller,"['Comedy', 'Drama', 'Horror', 'Sci-Fi', 'Thriller']",0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,7,4.0
51834,Becoming Jane (2007),Drama|Romance,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,2.92
51931,Reign Over Me (2007),Drama,['Drama'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4.1
51935,Shooter (2007),Action|Drama|Thriller,"['Action', 'Drama', 'Thriller']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,25,3.86
51939,TMNT (Teenage Mutant Ninja Turtles) (2007),Action|Adventure|Animation|Children|Comedy|Fantasy,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']",0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3.08
52241,"Lookout, The (2007)",Crime|Drama|Thriller,"['Crime', 'Drama', 'Thriller']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6,3.25
52245,Blades of Glory (2007),Comedy|Romance,"['Comedy', 'Romance']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,3.09
52281,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller,"['Action', 'Crime', 'Horror', 'Sci-Fi', 'Thriller']",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,27,3.43
52287,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Sci-Fi']",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,3.55
52319,Inglorious Bastards (Quel maledetto treno blindato) (1978),Action|Adventure|Drama|War,"['Action', 'Adventure', 'Drama', 'War']",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7,3.57
52328,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller,"['Adventure', 'Drama', 'Sci-Fi', 'Thriller']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,14,3.64
52435,How the Grinch Stole Christmas! (1966),Animation|Comedy|Fantasy|Musical,"['Animation', 'Comedy', 'Fantasy', 'Musical']",0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11,3.59
52458,Disturbia (2007),Drama|Thriller,"['Drama', 'Thriller']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10,3.15
52604,Fracture (2007),Crime|Drama|Mystery|Thriller,"['Crime', 'Drama', 'Mystery', 'Thriller']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,12,3.67
52722,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller|IMAX,"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'IMAX']",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,44,3.0
52885,Paprika (Papurika) (2006),Animation|Mystery|Sci-Fi,"['Animation', 'Mystery', 'Sci-Fi']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9,3.78
52952,This Is England (2006),Drama,['Drama'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,4.0
52973,Knocked Up (2007),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,52,3.65
52975,Hairspray (2007),Comedy|Drama|Musical,"['Comedy', 'Drama', 'Musical']",0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,15,3.5
53000,28 Weeks Later (2007),Horror|Sci-Fi|Thriller,"['Horror', 'Sci-Fi', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,21,3.6
53121,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']",0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,3.02
53123,Once (2006),Drama|Musical|Romance,"['Drama', 'Musical', 'Romance']",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,9,3.94
53125,Pirates of the Caribbean: At World's End (2007),Action|Adventure|Comedy|Fantasy,"['Action', 'Adventure', 'Comedy', 'Fantasy']",0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,3.44
53129,Mr. Brooks (2007),Crime|Drama|Thriller,"['Crime', 'Drama', 'Thriller']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,7,4.0
53322,Ocean's Thirteen (2007),Crime|Thriller,"['Crime', 'Thriller']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,33,3.48
53460,Surf's Up (2007),Animation|Children|Comedy,"['Animation', 'Children', 'Comedy']",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.5
53464,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi,"['Action', 'Adventure', 'Sci-Fi']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,2.58
53468,Fido (2006),Comedy|Horror|Thriller,"['Comedy', 'Horror', 'Thriller']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,3.29
53519,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller,"['Action', 'Adventure', 'Crime', 'Horror', 'Thriller']",0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,26,3.13
53894,Sicko (2007),Documentary|Drama,"['Documentary', 'Drama']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,3.71
53953,1408 (2007),Drama|Horror|Thriller,"['Drama', 'Horror', 'Thriller']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,25,3.16
53972,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller,"['Action', 'Adventure', 'Crime', 'Thriller']",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,32,3.41
53993,Evan Almighty (2007),Comedy|Fantasy,"['Comedy', 'Fantasy']",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,2.54
53996,Transformers (2007),Action|Sci-Fi|Thriller|IMAX,"['Action', 'Sci-Fi', 'Thriller', 'IMAX']",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,39,3.35
54001,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX,"['Adventure', 'Drama', 'Fantasy', 'IMAX']",0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,58,3.86
54004,I Now Pronounce You Chuck and Larry (2007),Comedy|Romance,"['Comedy', 'Romance']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,3.45
54190,Across the Universe (2007),Drama|Fantasy|Musical|Romance,"['Drama', 'Fantasy', 'Musical', 'Romance']",0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,11,4.05
54256,Hot Rod (2007),Comedy,['Comedy'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.14
54259,Stardust (2007),Adventure|Comedy|Fantasy|Romance,"['Adventure', 'Comedy', 'Fantasy', 'Romance']",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,34,3.6
54272,"Simpsons Movie, The (2007)",Animation|Comedy,"['Animation', 'Comedy']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3.62
54281,Charlie Bartlett (2007),Comedy|Drama,"['Comedy', 'Drama']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3.5
54286,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller,"['Action', 'Crime', 'Thriller']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,81,3.7
54503,Superbad (2007),Comedy,['Comedy'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,3.86
54648,Rush Hour 3 (2007),Action|Comedy|Crime|Thriller,"['Action', 'Comedy', 'Crime', 'Thriller']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2.7
54736,"Kingdom, The (2007)",Action|Drama|Thriller,"['Action', 'Drama', 'Thriller']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8,3.81
54881,"King of Kong, The (2007)",Documentary,['Documentary'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,3.92
54995,Planet Terror (2007),Action|Horror|Sci-Fi,"['Action', 'Horror', 'Sci-Fi']",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,22,3.8
54997,3:10 to Yuma (2007),Action|Crime|Drama|Western,"['Action', 'Crime', 'Drama', 'Western']",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,25,4.06
54999,Shoot 'Em Up (2007),Action|Comedy|Crime,"['Action', 'Comedy', 'Crime']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3.46
55052,Atonement (2007),Drama|Romance|War,"['Drama', 'Romance', 'War']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13,3.54
55118,Eastern Promises (2007),Crime|Drama|Thriller,"['Crime', 'Drama', 'Thriller']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,19,4.03
55232,Resident Evil: Extinction (2007),Action|Horror|Sci-Fi|Thriller,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,10,2.95
55247,Into the Wild (2007),Action|Adventure|Drama,"['Action', 'Adventure', 'Drama']",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41,3.9
55261,"Heartbreak Kid, The (2007)",Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8,2.5
55267,Dan in Real Life (2007),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,3.39
55269,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama,"['Adventure', 'Comedy', 'Drama']",0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,3.43
55276,Michael Clayton (2007),Drama|Thriller,"['Drama', 'Thriller']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,17,3.91
55280,Lars and the Real Girl (2007),Comedy|Drama,"['Comedy', 'Drama']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,3.56
55282,30 Days of Night (2007),Horror|Thriller,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11,3.18
55290,Gone Baby Gone (2007),Crime|Drama|Mystery,"['Crime', 'Drama', 'Mystery']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,20,3.45
55363,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",Crime|Drama|Western,"['Crime', 'Drama', 'Western']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,10,4.1
55442,Persepolis (2007),Animation|Drama,"['Animation', 'Drama']",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,4.18
55577,Saw IV (2007),Crime|Horror|Thriller,"['Crime', 'Horror', 'Thriller']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5,3.2
55721,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller,"['Action', 'Crime', 'Drama', 'Thriller']",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,10,4.3
55765,American Gangster (2007),Crime|Drama|Thriller,"['Crime', 'Drama', 'Thriller']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,37,3.91
55768,Bee Movie (2007),Animation|Comedy,"['Animation', 'Comedy']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3.15
55814,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)",Drama,['Drama'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4.1
55820,No Country for Old Men (2007),Crime|Drama,"['Crime', 'Drama']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,64,3.9
55830,Be Kind Rewind (2008),Comedy,['Comedy'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3.4
55872,August Rush (2007),Drama|Musical,"['Drama', 'Musical']",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,3.5
55908,"Man from Earth, The (2007)",Drama|Sci-Fi,"['Drama', 'Sci-Fi']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,4.19
55995,Beowulf (2007),Action|Adventure|Animation|Fantasy|IMAX,"['Action', 'Adventure', 'Animation', 'Fantasy', 'IMAX']",0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8,2.56
56145,"Mist, The (2007)",Horror|Sci-Fi,"['Horror', 'Sci-Fi']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,14,3.43
56152,Enchanted (2007),Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy', 'Musical', 'Romance']",0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,17,3.68
56156,Hitman (2007),Action|Crime|Thriller,"['Action', 'Crime', 'Thriller']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7,3.29
56171,"Golden Compass, The (2007)",Adventure|Children|Fantasy,"['Adventure', 'Children', 'Fantasy']",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,3.11
56174,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX,"['Action', 'Horror', 'Sci-Fi', 'Thriller', 'IMAX']",0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,62,3.48
56251,Futurama: Bender's Big Score (2007),Animation|Comedy|Sci-Fi,"['Animation', 'Comedy', 'Sci-Fi']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,3.9
56339,"Orphanage, The (Orfanato, El) (2007)",Drama|Horror|Mystery|Thriller,"['Drama', 'Horror', 'Mystery', 'Thriller']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,8,3.88
56367,Juno (2007),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,65,3.77
56587,"Bucket List, The (2007)",Comedy|Drama,"['Comedy', 'Drama']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,3.23
56715,Wristcutters: A Love Story (2006),Drama|Fantasy|Romance,"['Drama', 'Fantasy', 'Romance']",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,6,4.0
56757,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller,"['Drama', 'Horror', 'Musical', 'Thriller']",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,30,3.72
56775,National Treasure: Book of Secrets (2007),Action|Adventure,"['Action', 'Adventure']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3.04
56782,There Will Be Blood (2007),Drama|Western,"['Drama', 'Western']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,28,4.14
56788,Charlie Wilson's War (2007),Comedy|Drama|War,"['Comedy', 'Drama', 'War']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,3.38
56801,AVPR: Aliens vs. Predator - Requiem (2007),Action|Horror|Sci-Fi,"['Action', 'Horror', 'Sci-Fi']",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,2.58
56805,Walk Hard: The Dewey Cox Story (2007),Comedy|Musical,"['Comedy', 'Musical']",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3.3
56921,Battlestar Galactica: Razor (2007),Action|Drama|Sci-Fi|Thriller,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,5,3.8
56941,P.S. I Love You (2007),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11,3.09
56949,27 Dresses (2008),Comedy|Romance,"['Comedy', 'Romance']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,3.3
57274,[REC] (2007),Drama|Horror|Thriller,"['Drama', 'Horror', 'Thriller']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,8,4.06
57368,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller,"['Action', 'Mystery', 'Sci-Fi', 'Thriller']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,27,3.35
57504,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",Animation|Comedy|Drama|Romance|Sci-Fi,"['Animation', 'Comedy', 'Drama', 'Romance', 'Sci-Fi']",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,10,4.1
57528,Rambo (Rambo 4) (2008),Action|Drama|Thriller|War,"['Action', 'Drama', 'Thriller', 'War']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,9,3.28
57640,Hellboy II: The Golden Army (2008),Action|Adventure|Fantasy|Sci-Fi,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,18,3.81
57669,In Bruges (2008),Comedy|Crime|Drama|Thriller,"['Comedy', 'Crime', 'Drama', 'Thriller']",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,41,4.16
58025,Jumper (2008),Action|Adventure|Drama|Sci-Fi|Thriller,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,18,3.0
58047,"Definitely, Maybe (2008)",Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14,3.43
58103,Vantage Point (2008),Action|Drama|Thriller,"['Action', 'Drama', 'Thriller']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,3.42
58105,"Spiderwick Chronicles, The (2008)",Adventure|Children|Drama|Fantasy|IMAX,"['Adventure', 'Children', 'Drama', 'Fantasy', 'IMAX']",0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,5,3.4
58154,"Other Boleyn Girl, The (2008)",Drama|Romance,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,3.79
58156,Semi-Pro (2008),Comedy,['Comedy'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.9
58162,Run Fatboy Run (2007),Comedy|Romance,"['Comedy', 'Romance']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,3.0
58293,"10,000 BC (2008)",Adventure|Romance|Thriller,"['Adventure', 'Romance', 'Thriller']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,17,2.71
58295,"Bank Job, The (2008)",Action|Crime|Thriller,"['Action', 'Crime', 'Thriller']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,13,3.62
58299,Horton Hears a Who! (2008),Adventure|Animation|Children|Comedy,"['Adventure', 'Animation', 'Children', 'Comedy']",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.44
58559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,"['Action', 'Crime', 'Drama', 'IMAX']",0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,149,4.24
58803,21 (2008),Crime|Drama|Romance|Thriller,"['Crime', 'Drama', 'Romance', 'Thriller']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,18,3.75
58998,Forgetting Sarah Marshall (2008),Comedy|Romance,"['Comedy', 'Romance']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,3.77
59022,Harold & Kumar Escape from Guantanamo Bay (2008),Adventure|Comedy,"['Adventure', 'Comedy']",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3.31
59126,Religulous (2008),Comedy|Documentary,"['Comedy', 'Documentary']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3.8
59258,Baby Mama (2008),Comedy,['Comedy'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3.14
59315,Iron Man (2008),Action|Adventure|Sci-Fi,"['Action', 'Adventure', 'Sci-Fi']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,3.82
59369,Taken (2008),Action|Crime|Drama|Thriller,"['Action', 'Crime', 'Drama', 'Thriller']",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,42,3.62
59387,"Fall, The (2006)",Adventure|Drama|Fantasy,"['Adventure', 'Drama', 'Fantasy']",0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11,3.95
59421,What Happens in Vegas... (2008),Comedy|Romance,"['Comedy', 'Romance']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,2.75
59501,"Chronicles of Narnia: Prince Caspian, The (2008)",Adventure|Children|Fantasy,"['Adventure', 'Children', 'Fantasy']",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,3.54
59615,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action|Adventure|Comedy|Sci-Fi,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,2.83
